"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Jan 16 07:54:43 GMT 2024","Tue Jan 16 07:54:49 GMT 2024","6404","chromium","stoplist_test.spec.ts","3003 API test ","","","Test Cases -> Private Chat",""
"failed","Tue Jan 16 07:54:44 GMT 2024","Tue Jan 16 07:54:51 GMT 2024","7360","chromium","stoplist_test.spec.ts","3003 API test ","","","Test Cases -> Chat Only Ru",""
"failed","Tue Jan 16 07:55:31 GMT 2024","Tue Jan 16 07:56:16 GMT 2024","44677","chromium","stoplist_test.spec.ts","3003 API test ","","","Test Cases -> Name and Status part-2",""
"failed","Tue Jan 16 07:55:28 GMT 2024","Tue Jan 16 07:56:09 GMT 2024","41396","chromium","stoplist_test.spec.ts","3003 API test ","","","Test Cases -> Chat Only En",""
"failed","Tue Jan 16 07:54:53 GMT 2024","Tue Jan 16 07:55:08 GMT 2024","14144","chromium","stoplist_test.spec.ts","3003 API test ","","","Test Cases -> Chat Only Es",""
"failed","Tue Jan 16 07:55:31 GMT 2024","Tue Jan 16 07:56:17 GMT 2024","45977","chromium","stoplist_test.spec.ts","3003 API test ","","","Test Cases -> Name and Status part-1",""
